stuID,schID,gender,pre_region,trans,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per,seoul,bigcity,smallcity,rural,sch_SES,sch_academic_abil
7085,4238,2,4,0,4,4,3,4,4,4,4,3,4,3,3,3,4,4,3,3,3,2,2,2,2,2,3,3,3,4,4,4,3,3,4,4,4,4,3,300,1,0,0,0,0,0,0,0,0,0,203.3333333,8.955223881,0,0,0,1,700,197.4952381
7086,5239,2,3,0,4,4,4,4,4,3,3,3,3,2,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,290,0,0,0,0,0,0,0,1,0,0,187.6666667,0.543478261,0,0,1,0,290,187.6666667
7087,4236,1,3,0,5,4,4,5,4,5,5,5,5,5,5,5,4,3,4,4,5,3,4,2,4,4,4,3,5,4,5,5,5,5,5,5,5,3,4,900,1,0,0,0,0,0,0,0,0,0,199.6666667,5,0,0,1,0,433.3333333,185.3333334
7088,4238,1,4,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,300,1,0,0,0,0,0,0,0,0,0,181.6666667,8.955223881,0,0,0,1,700,197.4952381
7089,4238,2,4,1,4,3,3,3,3,4,4,4,4,3,4,4,4,3,4,4,3,2,3,3,3,4,4,4,3,3,4,4,4,4,4,4,4,3,4,330,0,0,0,0,1,0,0,0,0,0,141,8.955223881,0,0,0,1,700,197.4952381
7090,4238,1,4,0,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,400,1,0,0,0,0,0,0,0,0,0,180,8.955223881,0,0,0,1,700,197.4952381
7091,4238,1,4,0,5,4,3,5,5,3,3,3,4,4,4,5,3,4,5,5,3,2,3,3,3,3,3,3,2,3,2,3,3,2,3,4,3,3,4,300,0,0,0,0,0,0,1,0,0,0,164.3333333,8.955223881,0,0,0,1,700,197.4952381
7093,4238,2,4,0,5,4,4,5,5,4,3,2,3,1,4,3,3,4,5,4,4,4,3,4,4,4,3,3,3,4,4,3,3,4,3,4,3,2,5,450,1,0,0,0,0,0,0,0,0,0,171.3333333,8.955223881,0,0,0,1,700,197.4952381
7096,4238,2,4,0,4,3,4,5,4,4,4,5,4,5,5,4,3,2,3,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,300,1,0,0,0,0,0,0,0,0,0,241,8.955223881,0,0,0,1,700,197.4952381
7097,4238,1,4,0,4,3,4,5,3,3,3,3,3,3,3,4,4,5,4,5,3,4,4,4,3,4,4,4,4,4,4,4,4,5,3,3,4,3,4,300,1,0,0,0,0,0,0,0,0,0,185,8.955223881,0,0,0,1,700,197.4952381
7098,4238,2,4,0,5,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,4,4,4,3,400,1,0,0,0,0,0,0,0,0,0,212.6666667,8.955223881,0,0,0,1,700,197.4952381
7099,4238,2,4,0,3,4,4,4,4,4,4,4,3,4,4,3,4,5,3,4,3,3,4,4,4,3,2,3,4,2,3,3,4,4,2,4,3,3,3,500,1,0,0,0,0,0,0,0,0,0,227.3333333,8.955223881,0,0,0,1,700,197.4952381
7101,5299,1,4,0,4,4,3,4,3,4,4,4,4,4,4,4,4,3,4,4,3,2,1,4,4,4,5,5,5,5,5,5,4,5,4,5,2,3,2,140,1,0,0,0,0,0,0,0,0,0,224.6666667,5.99078341,0,0,0,1,140,224.6666667
7102,4238,1,4,0,3,4,4,5,5,4,4,3,4,4,4,4,3,3,5,4,3,2,4,2,2,3,3,3,3,3,3,3,3,3,4,4,4,3,4,9000,0,1,0,0,1,0,0,0,0,0,158,8.955223881,0,0,0,1,700,197.4952381
7103,4238,1,4,0,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,1,350,1,0,0,0,0,0,0,0,0,0,224.6666667,8.955223881,0,0,0,1,700,197.4952381
7104,4238,1,4,0,5,4,4,5,4,4,4,4,4,5,5,4,3,2,4,4,4,3,4,5,4,5,2,1,4,4,5,4,5,5,3,4,3,3,4,2500,1,0,0,0,0,0,0,0,0,0,151,8.955223881,0,0,0,1,700,197.4952381
7105,4238,2,4,0,4,3,4,5,4,4,4,5,4,5,5,4,3,3,4,4,4,3,3,3,2,4,4,5,4,4,4,4,3,4,4,4,3,2,4,500,1,0,0,0,0,0,0,0,0,0,244.3333333,8.955223881,0,0,0,1,700,197.4952381
7106,4238,2,4,0,5,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,2,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,3,3,500,1,0,0,0,0,0,0,0,0,0,281.3333333,8.955223881,0,0,0,1,700,197.4952381
7108,4238,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,350,1,0,0,0,0,0,0,0,0,0,169.3333333,8.955223881,0,0,0,1,700,197.4952381
7109,4237,1,3,0,4,4,3,4,4,3,3,2,3,3,2,3,3,2,3,4,3,4,3,5,3,1,4,3,3,3,3,3,3,4,3,3,2,1,1,120,1,0,0,0,0,0,0,0,0,0,190.3333333,2.016129032,0,0,1,0,260,195.8333333
7110,4238,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,2,2,2,2,2,2,3,2,3,1,3,1,4,4,4,3,2,300,1,0,0,0,0,0,0,0,0,0,179,8.955223881,0,0,0,1,700,197.4952381
7111,4236,2,3,0,4,4,4,4,4,4,2,3,2,2,2,2,3,2,4,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,3,3,4,150,1,0,0,0,0,0,0,0,0,0,159.6666667,5,0,0,1,0,433.3333333,185.3333334
7112,4238,1,4,0,4,5,3,5,3,5,5,5,5,4,4,3,3,4,5,3,4,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,250,0,0,0,0,1,0,0,0,0,0,133.6666667,8.955223881,0,0,0,1,700,197.4952381
7113,4238,1,4,0,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,3,500,1,0,0,0,0,0,0,0,0,0,189.3333333,8.955223881,0,0,0,1,700,197.4952381
7115,4238,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,2,3,2,3,2,400,1,0,0,0,0,0,0,0,0,0,198.3333333,8.955223881,0,0,0,1,700,197.4952381
7116,4238,2,4,0,5,4,5,5,4,3,4,2,3,3,4,3,3,2,3,3,3,4,4,4,4,4,3,3,4,4,4,3,4,3,2,2,2,2,4,550,1,0,0,0,0,0,0,0,0,0,192,8.955223881,0,0,0,1,700,197.4952381
7117,4238,1,4,0,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,3,2,4,4,4,3,3,3,250,1,0,0,0,0,0,0,0,0,0,237,8.955223881,0,0,0,1,700,197.4952381
7123,4257,1,4,0,4,4,4,4,4,4,5,4,5,4,5,4,3,3,4,4,2,2,2,3,3,5,4,4,4,3,3,2,3,4,3,5,4,3,3,250,0,0,0,0,0,0,0,1,0,0,152.6666667,4.255319149,0,0,0,1,433.3333333,165.3333333
7124,4257,2,4,1,5,4,5,5,4,4,4,3,4,3,4,3,4,1,4,3,4,2,3,4,5,5,4,4,4,3,5,3,5,4,4,4,4,4,4,500,1,0,0,0,0,0,0,0,0,0,184.3333333,4.255319149,0,0,0,1,433.3333333,165.3333333
7125,4160,1,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,2,4,4,4,4,3,4,3,4,4,4,4,4,4,5,600,0,0,0,0,0,0,0,0,1,0,196,2.702702703,0,0,1,0,330,185.8333334
7126,4160,1,3,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,2,3,200,0,1,0,0,0,0,0,0,0,0,202,2.702702703,0,0,1,0,330,185.8333334
7127,4257,1,4,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,2,3,2,2,4,3,3,4,3,4,3,3,3,4,3,4,3,4,1000,1,0,0,0,0,0,0,0,0,0,153.3333333,4.255319149,0,0,0,1,433.3333333,165.3333333
7128,4168,2,3,0,5,5,4,5,5,5,5,5,5,5,5,5,5,3,5,5,4,3,3,3,3,3,2,4,4,3,3,3,3,4,4,4,4,3,3,500,1,0,0,0,0,0,0,0,0,0,209.6666667,0,0,0,1,0,750,157.7777778
7129,4086,2,3,0,3,3,3,5,4,4,4,4,4,3,4,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,4,3,3,3,3,250,0,1,0,0,1,0,0,1,0,0,150,2.105263158,0,0,1,0,250,150
7130,4160,1,3,0,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,3,3,4,3,3,4,3,5,4,5,5,4,3,4,3,4,2,1,5,190,1,0,0,0,0,0,0,0,0,0,161.6666667,2.702702703,0,0,1,0,330,185.8333334
7131,4257,1,4,0,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,2,3,3,3,3,3,4,4,3,4,3,3,4,4,3,3,3,3,3,90,1,0,0,0,0,0,0,0,0,0,159,4.255319149,0,0,0,1,433.3333333,165.3333333
7132,4257,1,4,0,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,3,2,2,3,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,500,0,0,0,1,0,0,0,0,0,0,173,4.255319149,0,0,0,1,433.3333333,165.3333333
7133,4171,2,3,0,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4,4,5,5,4,4,4,650,1,0,0,0,0,0,0,0,0,0,227.3333333,4.705882353,0,0,1,0,650,227.3333333
7134,4167,1,3,0,5,5,5,5,5,4,4,4,5,3,4,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,500,0,0,0,0,0,0,0,1,0,0,159,1.003344482,0,0,1,0,389,203.3888889
7135,4257,2,4,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,260,0,1,0,0,0,0,0,0,0,0,169.6666667,4.255319149,0,0,0,1,433.3333333,165.3333333
7137,4248,1,4,0,3,5,4,3,5,3,4,3,4,5,3,5,2,2,4,3,2,3,3,3,2,3,3,3,2,2,4,4,4,4,3,3,2,2,2,150,1,0,0,0,0,0,0,0,0,0,122.3333333,6.222222222,0,0,0,1,150,122.3333333
7145,4073,1,4,0,5,4,5,5,4,4,4,4,4,4,4,4,2,4,4,4,3,2,2,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,2,450,1,0,0,0,0,0,0,0,0,0,232,0.722021661,0,0,0,1,492.1052632,232.7719298
7146,4071,1,4,0,3,4,5,5,5,3,1,1,1,1,1,3,2,1,5,2,2,2,2,2,2,2,3,2,3,3,3,2,3,4,2,4,3,2,2,400,1,0,0,0,0,0,0,0,0,0,184.3333333,0.746268657,0,0,0,1,461.875,218.6851852
7147,4071,1,4,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,2,2,2,2,1,380,1,0,0,0,0,0,0,0,0,0,221.3333333,0.746268657,0,0,0,1,461.875,218.6851852
7149,5249,2,1,0,5,4,5,5,4,4,4,4,4,4,4,3,3,3,3,4,3,1,5,3,3,3,3,3,5,3,3,3,3,3,3,4,3,3,1,266,0,1,0,0,0,0,0,0,0,0,182.3333333,0.790513834,1,0,0,0,266,182.3333333
7151,4072,1,4,0,5,4,5,5,4,4,4,4,4,4,5,3,3,4,4,5,4,2,4,3,3,3,3,4,3,2,3,3,4,4,4,3,3,4,2,270,0,0,0,0,0,0,1,0,0,0,206.6666667,1.612903226,0,0,0,1,270,206.6666667
7153,4073,1,4,0,3,3,3,3,4,4,4,4,5,5,5,4,4,3,3,3,3,2,2,2,1,2,3,3,3,3,2,3,2,3,2,2,3,3,3,500,1,0,0,0,0,0,0,0,0,0,249,0.722021661,0,0,0,1,492.1052632,232.7719298
7154,4060,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,4,4,3,3,3,3,3,2,3,4,3,500,1,1,0,0,0,0,0,0,0,0,193.6666667,0.746268657,0,0,0,1,500,205
7155,4073,1,4,0,4,4,3,4,4,4,5,5,5,5,5,4,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,4,150,0,1,0,0,0,0,0,0,0,0,154.6666667,0.722021661,0,0,0,1,492.1052632,232.7719298
7158,4073,1,4,0,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,3,3,3,3,4,3,3,3,4,3,4,3,3,3,3,3,3,3,2,500,0,0,0,0,0,0,1,0,0,0,265.6666667,0.722021661,0,0,0,1,492.1052632,232.7719298
7160,4071,2,4,0,4,3,3,2,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,1,150,0,0,0,0,0,0,0,1,0,0,168.3333333,0.746268657,0,0,0,1,461.875,218.6851852
7161,4073,1,4,0,5,4,4,4,4,4,4,4,4,4,4,3,3,2,3,4,2,2,2,3,2,3,3,3,4,3,4,4,3,4,4,4,3,3,4,600,1,0,0,0,0,0,0,0,0,0,241.3333333,0.722021661,0,0,0,1,492.1052632,232.7719298
7162,4071,1,4,0,5,4,4,5,4,5,5,4,5,4,4,4,4,3,4,3,2,2,4,3,3,3,3,3,3,3,4,4,3,3,4,4,2,2,2,320,0,0,0,0,0,0,1,0,0,0,272.6666667,0.746268657,0,0,0,1,461.875,218.6851852
7163,4063,2,3,0,5,4,4,4,3,3,3,4,3,2,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,650,1,0,0,0,0,0,0,0,0,0,192.3333333,1.127819549,0,0,1,0,650,192.3333333
7164,4071,2,4,0,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,2,1,470,1,0,0,0,0,0,0,0,0,0,160.3333333,0.746268657,0,0,0,1,461.875,218.6851852
7165,4071,2,4,0,4,4,3,4,4,4,4,3,4,4,5,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,400,0,0,1,0,0,0,0,0,0,0,243.6666667,0.746268657,0,0,0,1,461.875,218.6851852
7166,4071,1,4,0,4,4,4,4,3,4,4,4,4,4,4,5,5,5,5,5,4,3,2,2,1,4,3,3,4,3,4,4,3,3,3,4,3,1,2,500,1,0,0,0,0,0,0,0,0,0,192.6666667,0.746268657,0,0,0,1,461.875,218.6851852
7167,4071,1,4,0,4,4,4,4,4,4,4,2,4,3,4,4,4,3,4,4,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,4,3,3,2,500,1,0,0,0,0,0,0,0,0,0,249.3333333,0.746268657,0,0,0,1,461.875,218.6851852
7169,4079,2,3,0,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,2,3,3,4,4,2,2,1,400,1,0,0,0,0,0,0,0,0,0,177,1.515151515,0,0,1,0,400,177
7170,4071,1,4,0,4,5,5,4,5,4,4,4,4,4,4,5,4,3,4,4,3,3,3,4,4,3,3,3,3,3,4,4,3,4,3,3,3,2,1,600,1,0,0,0,0,0,0,0,0,0,185,0.746268657,0,0,0,1,461.875,218.6851852
7171,4073,1,4,0,5,4,4,5,4,4,4,5,3,4,4,5,4,3,4,5,3,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,4,350,1,0,0,0,0,0,0,0,0,0,243,0.722021661,0,0,0,1,492.1052632,232.7719298
7172,4073,1,4,0,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,2,3,700,0,0,0,0,0,0,1,0,0,0,208,0.722021661,0,0,0,1,492.1052632,232.7719298
7173,4073,2,4,0,2,3,2,1,3,3,3,4,4,4,4,1,1,1,2,1,3,2,3,3,2,2,2,2,2,2,3,3,3,3,4,4,4,2,1,370,1,0,0,0,0,0,0,0,0,0,192.6666667,0.722021661,0,0,0,1,492.1052632,232.7719298
7174,4073,2,4,0,2,3,3,3,4,4,4,4,4,2,4,3,3,1,2,3,3,2,3,2,2,3,3,3,3,4,3,3,4,3,5,5,5,5,3,500,0,0,0,0,0,0,1,0,0,0,264.6666667,0.722021661,0,0,0,1,492.1052632,232.7719298
7175,4071,1,4,0,4,3,5,3,5,3,3,4,4,5,5,4,5,3,3,4,3,2,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,2,300,0,0,0,0,1,0,0,0,0,0,166.6666667,0.746268657,0,0,0,1,461.875,218.6851852
7176,4071,2,4,0,5,5,5,5,5,3,3,4,3,4,5,5,5,5,4,5,3,2,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,4,3,530,1,0,0,0,0,0,0,0,0,0,241.3333333,0.746268657,0,0,0,1,461.875,218.6851852
7177,4073,2,4,0,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,400,1,0,0,0,0,0,0,0,0,0,230,0.722021661,0,0,0,1,492.1052632,232.7719298
7178,4073,1,4,0,4,4,3,5,4,3,4,4,4,4,4,2,2,1,4,2,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,2,350,0,0,0,0,0,0,1,0,0,0,169,0.722021661,0,0,0,1,492.1052632,232.7719298
7179,4071,1,4,0,3,3,2,3,3,3,3,3,3,3,3,3,4,2,3,3,2,3,3,3,3,3,4,2,3,3,4,3,4,4,4,4,5,4,2,500,1,0,0,0,0,0,0,0,0,0,243,0.746268657,0,0,0,1,461.875,218.6851852
7180,4073,1,4,0,3,3,3,3,3,2,2,2,2,2,2,3,3,5,3,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,250,1,0,0,0,0,0,0,0,0,0,221.3333333,0.722021661,0,0,0,1,492.1052632,232.7719298
7182,4071,2,4,0,3,3,3,4,3,5,5,5,5,5,5,2,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,2,140,1,0,0,0,0,0,0,0,0,0,236.6666667,0.746268657,0,0,0,1,461.875,218.6851852
7184,4186,2,3,0,5,4,3,5,4,4,4,4,4,4,4,4,3,3,4,4,5,5,3,3,3,5,4,4,4,4,4,4,4,4,3,3,3,3,3,350,1,0,0,0,0,0,0,0,0,0,159.6666667,3.703703704,0,0,1,0,347.7777778,189.9393939
7185,4185,2,3,0,5,4,4,4,4,4,4,2,3,2,3,2,2,2,3,2,4,4,2,4,3,3,2,2,4,3,4,4,4,4,3,4,4,3,2,800,0,0,0,0,1,0,0,0,0,0,154.6666667,1.949860724,0,0,1,0,533.75,206.7037037
7186,4185,2,3,1,5,3,5,5,3,3,3,4,3,3,5,3,5,3,1,2,3,3,2,2,1,1,2,3,1,3,2,1,1,1,3,3,3,3,3,1500,1,0,0,0,0,0,0,0,0,0,157.6666667,1.949860724,0,0,1,0,533.75,206.7037037
7187,4186,2,3,0,3,4,3,4,3,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,5,4,3,3,3,3,3,3,4,4,4,4,4,3,2,350,1,0,0,0,0,0,0,0,0,0,217.3333333,3.703703704,0,0,1,0,347.7777778,189.9393939
